q_index,group,n_nodes,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,delta_full_suff_drop,delta_full_nec_drop,gap
19,all_mlps,6,0.7837837837837838,0.6216216216216216,1.0,1.027027027027027,-0.04054054054054057,-0.08108108108108103,9.25
20,full_core,12,0.9777777777777777,0.9777777777777777,nan,nan,0.0,0.0,5.625
20,tool_tag_reader,1,0.24444444444444444,0.13333333333333333,0.9777777777777777,0.9777777777777777,0.0,0.0,5.625
20,query_reader,1,0.24444444444444444,0.15555555555555556,0.9777777777777777,0.9333333333333333,0.0,0.0444444444444444,5.625
20,format_router,4,0.8888888888888888,0.8666666666666667,0.8222222222222222,0.7333333333333333,0.15555555555555556,0.24444444444444446,5.625
20,primary_writer_mlp,1,0.35555555555555557,0.26666666666666666,1.0,0.9555555555555556,-0.022222222222222254,0.022222222222222143,5.625
20,support_mlp,1,0.15555555555555556,0.022222222222222223,0.9777777777777777,1.0,0.0,-0.022222222222222254,5.625
20,aux_mlp,4,0.4444444444444444,0.28888888888888886,0.9333333333333333,0.9333333333333333,0.0444444444444444,0.0444444444444444,5.625
20,all_heads,6,0.9777777777777777,1.0222222222222221,0.7333333333333333,0.6444444444444445,0.24444444444444446,0.33333333333333326,5.625
20,all_mlps,6,0.7333333333333333,0.6444444444444445,0.9777777777777777,1.0222222222222221,0.0,-0.0444444444444444,5.625
21,full_core,12,0.948051948051948,0.961038961038961,nan,nan,0.0,0.0,9.625
21,tool_tag_reader,1,0.2987012987012987,0.15584415584415584,0.935064935064935,0.948051948051948,0.012987012987012991,0.012987012987012991,9.625
21,query_reader,1,0.2857142857142857,0.15584415584415584,0.935064935064935,0.935064935064935,0.012987012987012991,0.025974025974025983,9.625
21,format_router,4,0.7662337662337663,0.6883116883116883,0.8311688311688312,0.7662337662337663,0.11688311688311681,0.19480519480519476,9.625
21,primary_writer_mlp,1,0.38961038961038963,0.2727272727272727,0.935064935064935,0.961038961038961,0.012987012987012991,0.0,9.625
21,support_mlp,1,0.23376623376623376,0.025974025974025976,0.948051948051948,0.961038961038961,0.0,0.0,9.625
21,aux_mlp,4,0.5324675324675324,0.33766233766233766,0.8571428571428571,0.8571428571428571,0.09090909090909094,0.10389610389610393,9.625
21,all_heads,6,0.8571428571428571,0.8831168831168831,0.7792207792207793,0.6623376623376623,0.16883116883116878,0.2987012987012987,9.625
21,all_mlps,6,0.7792207792207793,0.6623376623376623,0.8571428571428571,0.8831168831168831,0.09090909090909094,0.07792207792207795,9.625
22,full_core,12,0.9746835443037974,0.9873417721518988,nan,nan,0.0,0.0,9.875
22,tool_tag_reader,1,0.5063291139240507,0.35443037974683544,0.9746835443037974,1.0126582278481013,0.0,-0.025316455696202556,9.875
22,query_reader,1,0.26582278481012656,0.16455696202531644,0.9493670886075949,0.9493670886075949,0.025316455696202556,0.03797468354430389,9.875
22,format_router,4,0.9240506329113924,0.9620253164556962,0.8607594936708861,0.8481012658227848,0.11392405063291133,0.139240506329114,9.875
22,primary_writer_mlp,1,0.3924050632911392,0.3037974683544304,1.0126582278481013,1.0379746835443038,-0.03797468354430389,-0.050632911392405,9.875
22,support_mlp,1,0.20253164556962025,0.10126582278481013,0.9873417721518988,0.9746835443037974,-0.012658227848101333,0.012658227848101333,9.875
22,aux_mlp,4,0.5316455696202531,0.31645569620253167,0.8987341772151899,0.9113924050632911,0.07594936708860756,0.07594936708860767,9.875
22,all_heads,6,1.0,1.0632911392405062,0.7848101265822784,0.6708860759493671,0.189873417721519,0.31645569620253167,9.875
22,all_mlps,6,0.7848101265822784,0.6708860759493671,1.0,1.0632911392405062,-0.025316455696202556,-0.07594936708860744,9.875
23,full_core,12,0.9285714285714286,0.9285714285714286,nan,nan,0.0,0.0,7.0
23,tool_tag_reader,1,0.2857142857142857,0.21428571428571427,0.9285714285714286,0.9107142857142857,0.0,0.017857142857142905,7.0
23,query_reader,1,0.32142857142857145,0.17857142857142858,0.9107142857142857,0.9107142857142857,0.017857142857142905,0.017857142857142905,7.0
23,format_router,4,0.8214285714285714,0.8928571428571429,0.7857142857142857,0.7142857142857143,0.1428571428571429,0.2142857142857143,7.0
23,primary_writer_mlp,1,0.30357142857142855,0.23214285714285715,0.9642857142857143,0.9821428571428571,-0.0357142857142857,-0.05357142857142849,7.0
23,support_mlp,1,0.19642857142857142,0.08928571428571429,0.9285714285714286,0.9285714285714286,0.0,0.0,7.0
23,aux_mlp,4,0.44642857142857145,0.25,0.875,0.8571428571428571,0.0535714285714286,0.07142857142857151,7.0
23,all_heads,6,0.9285714285714286,1.0178571428571428,0.6964285714285714,0.5535714285714286,0.2321428571428572,0.375,7.0
23,all_mlps,6,0.6964285714285714,0.5535714285714286,0.9285714285714286,1.0178571428571428,0.0,-0.08928571428571419,7.0
25,full_core,12,0.9491525423728814,0.9491525423728814,nan,nan,0.0,0.0,7.375
25,tool_tag_reader,1,0.1864406779661017,0.1016949152542373,0.9491525423728814,0.9322033898305084,0.0,0.016949152542372947,7.375
25,query_reader,1,0.2542372881355932,0.22033898305084745,0.9152542372881356,0.9152542372881356,0.03389830508474578,0.03389830508474578,7.375
25,format_router,4,0.6779661016949152,0.5932203389830508,0.8135593220338984,0.7796610169491526,0.13559322033898302,0.1694915254237288,7.375
25,primary_writer_mlp,1,0.4067796610169492,0.3389830508474576,0.9152542372881356,0.8983050847457628,0.03389830508474578,0.05084745762711862,7.375
25,support_mlp,1,0.1694915254237288,0.05084745762711865,0.9491525423728814,0.9661016949152542,0.0,-0.016949152542372836,7.375
25,aux_mlp,4,0.4915254237288136,0.3559322033898305,0.864406779661017,0.847457627118644,0.0847457627118644,0.10169491525423735,7.375
25,all_heads,6,0.8305084745762712,0.8135593220338984,0.7627118644067796,0.6779661016949152,0.18644067796610175,0.27118644067796616,7.375
25,all_mlps,6,0.7627118644067796,0.6779661016949152,0.8305084745762712,0.8135593220338984,0.11864406779661019,0.13559322033898302,7.375
26,full_core,12,0.9767441860465116,1.0232558139534884,nan,nan,0.0,0.0,5.375
26,tool_tag_reader,1,0.27906976744186046,0.20930232558139536,0.9534883720930233,1.0232558139534884,0.023255813953488302,0.0,5.375
26,query_reader,1,0.3023255813953488,0.20930232558139536,0.9302325581395349,0.9534883720930233,0.046511627906976716,0.06976744186046513,5.375
26,format_router,4,0.8837209302325582,1.0465116279069768,0.7906976744186046,0.813953488372093,0.18604651162790697,0.2093023255813954,5.375
26,primary_writer_mlp,1,0.3953488372093023,0.3023255813953488,0.9767441860465116,1.0232558139534884,0.0,0.0,5.375
26,support_mlp,1,0.046511627906976744,-0.023255813953488372,1.0,1.0465116279069768,-0.023255813953488413,-0.023255813953488413,5.375
26,aux_mlp,4,0.4418604651162791,0.32558139534883723,0.9069767441860465,0.9767441860465116,0.06976744186046513,0.04651162790697683,5.375
26,all_heads,6,1.0465116279069768,1.1627906976744187,0.6976744186046512,0.6511627906976745,0.2790697674418604,0.37209302325581395,5.375
26,all_mlps,6,0.6976744186046512,0.6511627906976745,1.0465116279069768,1.1627906976744187,-0.06976744186046524,-0.13953488372093026,5.375
27,full_core,12,0.9852941176470589,1.0,nan,nan,0.0,0.0,8.5
27,tool_tag_reader,1,0.45588235294117646,0.3235294117647059,1.0,1.0294117647058822,-0.014705882352941124,-0.02941176470588225,8.5
27,query_reader,1,0.3235294117647059,0.22058823529411764,0.9705882352941176,0.9705882352941176,0.014705882352941235,0.02941176470588236,8.5
27,format_router,4,0.8970588235294118,1.0735294117647058,0.8676470588235294,0.8382352941176471,0.11764705882352944,0.16176470588235292,8.5
27,primary_writer_mlp,1,0.39705882352941174,0.3235294117647059,1.0147058823529411,1.0294117647058822,-0.02941176470588225,-0.02941176470588225,8.5
27,support_mlp,1,0.17647058823529413,0.058823529411764705,1.0,1.0,-0.014705882352941124,0.0,8.5
27,aux_mlp,4,0.47058823529411764,0.36764705882352944,0.9411764705882353,0.9264705882352942,0.044117647058823595,0.07352941176470584,8.5
27,all_heads,6,1.0,1.0588235294117647,0.75,0.7058823529411765,0.23529411764705888,0.2941176470588235,8.5
27,all_mlps,6,0.75,0.7058823529411765,1.0,1.0588235294117647,-0.014705882352941124,-0.05882352941176472,8.5
28,full_core,12,0.9787234042553191,1.0212765957446808,nan,nan,0.0,0.0,5.875
28,tool_tag_reader,1,0.3191489361702128,0.23404255319148937,0.9787234042553191,1.0,0.0,0.02127659574468077,5.875
28,query_reader,1,0.2553191489361702,0.2127659574468085,0.9574468085106383,0.9574468085106383,0.02127659574468077,0.06382978723404242,5.875
28,format_router,4,0.8085106382978723,0.8297872340425532,0.8297872340425532,0.8085106382978723,0.14893617021276595,0.21276595744680848,5.875
28,primary_writer_mlp,1,0.3404255319148936,0.2765957446808511,1.0,1.0,-0.021276595744680882,0.02127659574468077,5.875
28,support_mlp,1,0.14893617021276595,0.02127659574468085,0.9787234042553191,1.0212765957446808,0.0,0.0,5.875
28,aux_mlp,4,0.44680851063829785,0.2553191489361702,0.851063829787234,0.9148936170212766,0.12765957446808507,0.10638297872340419,5.875
28,all_heads,6,0.9361702127659575,1.0,0.723404255319149,0.6170212765957447,0.25531914893617014,0.4042553191489361,5.875
28,all_mlps,6,0.723404255319149,0.6170212765957447,0.9361702127659575,1.0,0.04255319148936165,0.02127659574468077,5.875
30,full_core,12,0.9636363636363636,1.018181818181818,nan,nan,0.0,0.0,6.875
30,tool_tag_reader,1,0.2,0.09090909090909091,0.9636363636363636,1.018181818181818,0.0,0.0,6.875
30,query_reader,1,0.2545454545454545,0.21818181818181817,0.9272727272727272,0.9636363636363636,0.036363636363636376,0.05454545454545445,6.875
30,format_router,4,0.7090909090909091,0.6545454545454545,0.8181818181818182,0.8363636363636363,0.1454545454545454,0.18181818181818177,6.875
30,primary_writer_mlp,1,0.36363636363636365,0.2909090909090909,0.9090909090909091,0.9818181818181818,0.054545454545454564,0.036363636363636265,6.875
30,support_mlp,1,0.14545454545454545,0.05454545454545454,0.9454545454545454,1.0,0.018181818181818188,0.018181818181818077,6.875
30,aux_mlp,4,0.4727272727272727,0.41818181818181815,0.8727272727272727,0.8909090909090909,0.09090909090909094,0.1272727272727272,6.875
30,all_heads,6,0.8545454545454545,0.8909090909090909,0.7636363636363637,0.7454545454545455,0.19999999999999996,0.2727272727272726,6.875
30,all_mlps,6,0.7636363636363637,0.7454545454545455,0.8545454545454545,0.8909090909090909,0.10909090909090913,0.1272727272727272,6.875
31,full_core,12,0.9555555555555556,0.9555555555555556,nan,nan,0.0,0.0,5.625
31,tool_tag_reader,1,0.2,0.08888888888888889,0.9333333333333333,0.9555555555555556,0.022222222222222254,0.0,5.625
31,query_reader,1,0.26666666666666666,0.17777777777777778,0.9333333333333333,0.9333333333333333,0.022222222222222254,0.022222222222222254,5.625
31,format_router,4,0.8,0.8,0.7777777777777778,0.7333333333333333,0.1777777777777778,0.22222222222222232,5.625
31,primary_writer_mlp,1,0.3111111111111111,0.2222222222222222,0.9555555555555556,0.9777777777777777,0.0,-0.022222222222222143,5.625
31,support_mlp,1,0.2222222222222222,0.08888888888888889,0.9333333333333333,0.9777777777777777,0.022222222222222254,-0.022222222222222143,5.625
