mode,q_index,group,n_nodes,gap_aug,full_suff_ratio,full_nec_ratio,suff_ratio,nec_ratio,suff_minus_ratio,nec_minus_ratio,drop_full_suff,drop_full_nec
orig,11,stable_necessary_backbone,4,7.375,0.9152542372881356,0.8813559322033898,0.8813559322033898,0.8813559322033898,0.711864406779661,0.6271186440677966,0.2033898305084746,0.2542372881355932
orig,11,stable_but_weak_or_redundant,4,7.375,0.9152542372881356,0.8813559322033898,0.6440677966101694,0.559322033898305,0.9152542372881356,0.8305084745762712,0.0,0.05084745762711862
orig,11,all_heads,6,7.375,0.9152542372881356,0.8813559322033898,0.9661016949152542,1.0169491525423728,0.5932203389830508,0.4745762711864407,0.3220338983050848,0.4067796610169491
orig,11,all_mlps,4,7.375,0.9152542372881356,0.8813559322033898,0.5932203389830508,0.4745762711864407,0.9661016949152542,1.0169491525423728,-0.05084745762711862,-0.13559322033898302
orig,13,full_core,10,4.875,0.8717948717948718,0.9743589743589743,0.8717948717948718,0.9743589743589743,nan,nan,nan,nan
orig,13,stable_necessary_backbone,4,4.875,0.8717948717948718,0.9743589743589743,0.7948717948717948,0.8461538461538461,0.5897435897435898,0.6666666666666666,0.28205128205128205,0.3076923076923077
orig,13,stable_but_weak_or_redundant,4,4.875,0.8717948717948718,0.9743589743589743,0.6153846153846154,0.6153846153846154,0.7948717948717948,0.8205128205128205,0.07692307692307698,0.15384615384615385
orig,13,all_heads,6,4.875,0.8717948717948718,0.9743589743589743,0.9230769230769231,1.0512820512820513,0.46153846153846156,0.5128205128205128,0.41025641025641024,0.46153846153846156
orig,13,all_mlps,4,4.875,0.8717948717948718,0.9743589743589743,0.46153846153846156,0.5128205128205128,0.9230769230769231,1.0512820512820513,-0.05128205128205132,-0.07692307692307698
orig,14,full_core,10,4.5,1.0277777777777777,1.0277777777777777,1.0277777777777777,1.0277777777777777,nan,nan,nan,nan
orig,14,stable_necessary_backbone,4,4.5,1.0277777777777777,1.0277777777777777,1.0,1.0555555555555556,0.75,0.75,0.2777777777777777,0.2777777777777777
orig,14,stable_but_weak_or_redundant,4,4.5,1.0277777777777777,1.0277777777777777,0.7777777777777778,0.6944444444444444,0.9444444444444444,1.0,0.08333333333333326,0.02777777777777768
orig,14,all_heads,6,4.5,1.0277777777777777,1.0277777777777777,1.1666666666666667,1.2222222222222223,0.5277777777777778,0.5555555555555556,0.4999999999999999,0.4722222222222221
orig,14,all_mlps,4,4.5,1.0277777777777777,1.0277777777777777,0.5277777777777778,0.5555555555555556,1.1666666666666667,1.2222222222222223,-0.13888888888888906,-0.19444444444444464
orig,15,full_core,10,6.375,0.8823529411764706,0.9019607843137255,0.8823529411764706,0.9019607843137255,nan,nan,nan,nan
orig,15,stable_necessary_backbone,4,6.375,0.8823529411764706,0.9019607843137255,0.8431372549019608,0.9215686274509803,0.6078431372549019,0.6078431372549019,0.27450980392156865,0.2941176470588236
